title,artist,top_genre,year_released,added,bpm,nrgy,dnce,dB,live,val,dur,acous,spch,pop,top_year,artist_type,pop_today,track_id,url,streams
Ophelia,The Lumineers,folk-pop,2016,2020‑06‑08,76,57,66,-7,9,57,160,61,3,79,2016,Band/Group,80,14AyWf6y7KlWWLfAjdKMKI,https://open.spotify.com/track/14AyWf6y7KlWWLfAjdKMKI,1399915392.00
Options,NSG,afro dancehall,2020,2020‑08‑20,102,62,84,-5,10,76,240,39,9,62,2019,Band/Group,53,5Jqg1ta5RhBIYuJ1gdHCAt,https://open.spotify.com/track/5Jqg1ta5RhBIYuJ1gdHCAt,142957365.00
Outside (feat. Ellie Goulding),Calvin Harris,dance pop,2014,2020‑06‑19,128,82,65,-4,32,42,227,21,4,82,2015,Solo,82,7MmG8p0F9N3C4AXdK6o6Eb,https://open.spotify.com/track/7MmG8p0F9N3C4AXdK6o6Eb,1313179904.00
Over,Drake,canadian hip hop,2010,2022‑02‑17,100,85,35,-6,12,45,234,1,20,72,2010,Solo,65,6BdgtqiV3oXNqBikezwdvC,https://open.spotify.com/track/6BdgtqiV3oXNqBikezwdvC,275738442.00
PILLOWTALK,ZAYN,dance pop,2016,2020‑06‑08,125,70,58,-4,9,44,203,12,5,82,2016,Solo,79,0PDUDa38GO8lMxLCRc4lL1,https://open.spotify.com/track/0PDUDa38GO8lMxLCRc4lL1,1416974055.00
Pack Up,Eliza Doolittle,lilith,2010,2022‑02‑17,133,81,67,-6,21,87,191,30,8,46,2010,Solo,33,5YWP23fhLuBR7adVav91Nb,https://open.spotify.com/track/5YWP23fhLuBR7adVav91Nb,71732126.00
Panini,Lil Nas X,lgbtq+ hip hop,2019,2020‑06‑22,154,59,70,-6,12,48,115,34,8,76,2019,Solo,65,1000nHvUdawXuUHgBod4Wv,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,759723384.00
Papaoutai,Stromae,belgian pop,2013,2020‑06‑11,116,81,73,-7,6,25,232,3,8,60,2013,Solo,51,1QFw2xxyQtgKjlrMCEqsNj,https://open.spotify.com/track/1QFw2xxyQtgKjlrMCEqsNj,529184266.00
Paradise,Coldplay,permanent wave,2011,2020‑06‑16,140,59,45,-7,8,21,279,5,3,88,2011,Band/Group,81,6nek1Nin9q48AVZcWs9e9D,https://open.spotify.com/track/6nek1Nin9q48AVZcWs9e9D,1428570097.00
Paradise,George Ezra,folk-pop,2018,2020‑06‑22,138,88,64,-4,21,91,222,21,4,73,2018,Solo,63,38zwkK6TtTjIW9tpYBfZ3D,https://open.spotify.com/track/38zwkK6TtTjIW9tpYBfZ3D,343163205.00
Paris,The Chainsmokers,dance pop,2017,2021‑01‑28,100,66,65,-6,9,22,222,2,3,77,2017,Duo,73,72jbDTw1piOOj770jWNeaG,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG,1236714503.00
Part Of Me,Katy Perry,dance pop,2012,2020‑06‑22,130,92,68,-5,7,77,216,0,4,78,2012,Solo,70,6yARPLK0PV4heEyh7pVMGz,https://open.spotify.com/track/6yARPLK0PV4heEyh7pVMGz,603037530.00
Party Rock Anthem,LMFAO,dance pop,2011,2020‑06‑16,130,73,75,-4,27,36,262,2,14,74,2011,Duo,67,0IkKz2J93C94Ei4BvDop7P,https://open.spotify.com/track/0IkKz2J93C94Ei4BvDop7P,783281877.00
Pass Out,Tinie Tempah,dance pop,2010,2022‑02‑17,91,89,69,-3,14,53,268,3,30,51,2010,Solo,42,4Q4K8fikwOmZYmz82Wco4w,https://open.spotify.com/track/4Q4K8fikwOmZYmz82Wco4w,162201822.00
Passionfruit,Drake,canadian hip hop,2017,2021‑01‑28,112,46,81,-11,11,36,299,26,4,86,2017,Solo,80,5mCPDVBb16L4XQwDdbRUpz,https://open.spotify.com/track/5mCPDVBb16L4XQwDdbRUpz,1740130853.00
Payphone,Maroon 5,pop,2012,2020‑06‑22,110,76,74,-5,37,52,231,1,4,69,2012,Band/Group,70,4P0osvTXoSYZZC2n8IFH3c,https://open.spotify.com/track/4P0osvTXoSYZZC2n8IFH3c,2032981208.00
Perfect,Ed Sheeran,pop,2017,2021‑01‑28,95,45,60,-6,11,17,263,16,2,89,2017,Solo,86,0tgVpDi06FyKpA1z0VMD4v,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,3206594519.00
Perfect,One Direction,boy band,2015,2020‑06‑19,100,82,65,-5,12,40,230,6,8,81,2015,Band/Group,83,3NLnwwAQbbFKcEcV8hDItk,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk,980811985.00
Perfect Strangers,Jonas Blue,dance pop,2018,2020‑06‑08,118,86,73,-4,21,70,197,39,5,80,2016,Solo,74,3P3pw6C19j31Rnzgo3JG7o,https://open.spotify.com/track/3P3pw6C19j31Rnzgo3JG7o,1100456396.00
Pink + White,Frank Ocean,alternative r&b,2016,2020‑06‑08,160,55,54,-7,42,55,185,67,10,84,2016,Solo,87,3xKsf9qdS1CyvXSMEid6g8,https://open.spotify.com/track/3xKsf9qdS1CyvXSMEid6g8,1593930516.00
Plain Jane,A$AP Ferg,gangster rap,2017,2021‑01‑28,170,84,80,-5,9,52,174,7,28,79,2017,Solo,68,4dVpf9jZjcORqGTLUaeYj9,https://open.spotify.com/track/4dVpf9jZjcORqGTLUaeYj9,757113210.00
Play Hard (feat. Ne-Yo & Akon),David Guetta,big room,2011,2020‑06‑11,130,92,69,-2,33,80,201,17,5,65,2013,Solo,60,2QD4C6RRHgRNRAyrfnoeAo,https://open.spotify.com/track/2QD4C6RRHgRNRAyrfnoeAo,606138004.00
Please Me,Cardi B,dance pop,2019,2020‑06‑22,134,57,75,-7,8,65,201,6,8,79,2019,Solo,76,0PG9fbaaHFHfre2gUVo7AN,https://open.spotify.com/track/0PG9fbaaHFHfre2gUVo7AN,615605856.00
Plug Walk,Rich The Kid,atl hip hop,2018,2020‑06‑22,95,52,88,-7,11,16,175,20,14,77,2018,Solo,65,1ZAyjvIk9YiD76yYy0TEG6,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6,668887848.00
Pompeii,Bastille,metropopolis,2013,2020‑06‑11,127,72,68,-6,27,57,214,8,4,80,2013,Band/Group,68,3gbBpTdY8lnQwqxNCcf795,https://open.spotify.com/track/3gbBpTdY8lnQwqxNCcf795,1704090257.00
Pop Out (feat. Lil Tjay),Polo G,chicago rap,2019,2020‑06‑22,168,64,77,-7,7,26,167,15,47,83,2019,Solo,74,6uFn47ACjqYkc0jADwEdj1,https://open.spotify.com/track/6uFn47ACjqYkc0jADwEdj1,901396093.00
Post Malone (feat. RANI),Sam Feldt,dance pop,2019,2020‑06‑22,107,64,59,-4,11,65,174,8,12,74,2019,Solo,61,36orMWv2PgvnzXsd5CJ0yL,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,599291077.00
Post to Be (feat. Chris Brown & Jhene Aiko),Omarion,dance pop,2014,2020‑06‑10,97,68,73,-6,21,70,227,7,4,60,2014,Solo,69,0fgZUSa7D7aVvv3GfO0A1n,https://open.spotify.com/track/0fgZUSa7D7aVvv3GfO0A1n,496226532.00
Pound The Alarm,Nicki Minaj,dance pop,2012,2020‑06‑22,125,86,73,-4,2,59,206,4,6,69,2012,Solo,61,5kcE7pp02ezLZaUbbMv3Iq,https://open.spotify.com/track/5kcE7pp02ezLZaUbbMv3Iq,255401342.00
Power Trip (feat. Miguel),J. Cole,conscious hip hop,2013,2020‑06‑11,100,61,67,-7,43,48,241,32,22,81,2013,Solo,77,2uwnP6tZVVmTovzX5ELooy,https://open.spotify.com/track/2uwnP6tZVVmTovzX5ELooy,702400959.00
Powerglide (feat. Juicy J) - From SR3MM,Rae Sremmurd,hip hop,2018,2020‑06‑22,174,83,71,-5,12,58,332,2,15,71,2018,Duo,59,1BuZAIO8WZpavWVbbq3Lci,https://open.spotify.com/track/1BuZAIO8WZpavWVbbq3Lci,410092363.00
Pray For Me (with Kendrick Lamar),The Weeknd,canadian contemporary r&b,2018,2020‑06‑22,101,68,74,-5,11,19,211,8,9,74,2018,Solo,66,77UjLW8j5UAGAGVGhR5oUK,https://open.spotify.com/track/77UjLW8j5UAGAGVGhR5oUK,996092740.00
Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,french indie pop,2014,2020‑06‑10,123,88,76,-6,60,80,189,2,3,77,2014,Duo,75,5fnA9mkIfScSqHIpeDyvck,https://open.spotify.com/track/5fnA9mkIfScSqHIpeDyvck,1165308028.00
Pretty Girl Rock,Keri Hilson,dance pop,2010,2020‑06‑16,160,87,67,-5,9,90,244,20,25,72,2011,Solo,61,2Adn2LNgkHMH5TelQVAu4n,https://open.spotify.com/track/2Adn2LNgkHMH5TelQVAu4n,181517266.00
Primadonna,MARINA,art pop,2012,2020‑06‑22,128,69,66,-3,9,43,221,9,3,84,2012,Solo,70,4sOX1nhpKwFWPvoMMExi3q,https://open.spotify.com/track/4sOX1nhpKwFWPvoMMExi3q,405579956.00
Princess of China,Coldplay,permanent wave,2011,2020‑06‑22,85,69,42,-6,29,24,239,0,3,72,2012,Band/Group,67,4HXOBjwv2RnLpGG4xWOO6N,https://open.spotify.com/track/4HXOBjwv2RnLpGG4xWOO6N,295121844.00
Problem,Ariana Grande,dance pop,2014,2020‑06‑10,103,81,66,-5,16,63,194,2,15,78,2014,Solo,75,7vS3Y0IKjde7Xg85LWIEdP,https://open.spotify.com/track/7vS3Y0IKjde7Xg85LWIEdP,919904474.00
Psycho (feat. Ty Dolla $ign),Post Malone,dfw rap,2018,2020‑06‑22,140,56,75,-8,11,46,221,55,11,82,2018,Solo,73,3swc6WTsr7rl9DqQKQA55C,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,1562171784.00
Pumped Up Kicks,Foster The People,indietronica,2011,2020‑06‑16,128,71,73,-6,10,97,240,14,3,88,2011,Band/Group,84,7w87IxuO7BDcJ3YUqCyMTT,https://open.spotify.com/track/7w87IxuO7BDcJ3YUqCyMTT,2004777372.00
Pure Water (with Migos),Mustard,cali rap,2019,2020‑06‑22,202,56,68,-6,34,14,192,17,13,80,2019,Solo,71,3j84U36KvLeXNDPv4t5pI8,https://open.spotify.com/track/3j84U36KvLeXNDPv4t5pI8,758588570.00
R U Mine?,Arctic Monkeys,garage rock,2012,2020‑06‑22,97,79,52,-5,70,68,200,5,3,39,2012,Band/Group,40,6c5QZx2v9753q26g1Fvo2F,https://open.spotify.com/track/6c5QZx2v9753q26g1Fvo2F,24275127.00
Rack City,Tyga,dance pop,2012,2020‑06‑22,99,34,93,-11,19,27,203,4,37,67,2012,Solo,66,7rPLYmabWMobWhoIqZe6rh,https://open.spotify.com/track/7rPLYmabWMobWhoIqZe6rh,377864601.00
Radioactive,Imagine Dragons,modern rock,2012,2020‑06‑11,136,78,45,-4,67,24,187,11,6,77,2013,Band/Group,70,4G8gkOterJn0Ywt6uhqbhp,https://open.spotify.com/track/4G8gkOterJn0Ywt6uhqbhp,1982880302.00
Raise Your Glass,P!nk,dance pop,2010,2020‑06‑16,122,71,70,-5,3,62,203,0,8,81,2011,Solo,77,1gv4xPanImH17bKZ9rOveR,https://open.spotify.com/track/1gv4xPanImH17bKZ9rOveR,759994727.00
Rake It Up (feat. Nicki Minaj),Yo Gotti,dirty south rap,2017,2021‑01‑28,150,44,91,-8,14,53,276,2,34,73,2017,Solo,61,4knL4iPxPOZjQzTUlELGSY,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY,373955690.00
Ransom,Lil Tecca,melodic rap,2019,2020‑06‑22,180,64,75,-6,7,23,131,2,29,83,2019,Solo,84,1lOe9qE0vR9zwWQAOk6CoO,https://open.spotify.com/track/1lOe9qE0vR9zwWQAOk6CoO,1538335732.00
Rather Be (feat. Jess Glynne),Clean Bandit,dance pop,2014,2020‑06‑10,121,59,80,-7,19,55,228,16,4,77,2014,Band/Group,62,0am001WwFBVGDGLwRh3ixi,https://open.spotify.com/track/0am001WwFBVGDGLwRh3ixi,1429119758.00
Read All About It,Professor Green,grime,2021,2020‑06‑16,101,75,66,-6,22,45,236,34,4,35,2011,Solo,26,0ThnKvHAA1FZMHCROv431s,https://open.spotify.com/track/0ThnKvHAA1FZMHCROv431s,45130599.00
Ready For Your Love,Gorgon City,deep groove house,2014,2020‑06‑10,122,75,68,-7,33,47,199,5,15,51,2014,Duo,42,5wGLQvq6JoxYZX7V3ymPS5,https://open.spotify.com/track/5wGLQvq6JoxYZX7V3ymPS5,133903524.00
Ready or Not,Bridgit Mendler,dance pop,2012,2020‑06‑11,93,87,72,-4,11,75,201,0,5,77,2013,Solo,68,5xvUgoVED1F4mBu8FL0HaW,https://open.spotify.com/track/5xvUgoVED1F4mBu8FL0HaW,309021133.00
Red Lights,Tiësto,big room,2014,2020‑06‑11,125,83,65,-5,12,55,262,0,4,72,2014,Solo,63,5L2l7mI8J1USMzhsmdjat9,https://open.spotify.com/track/5L2l7mI8J1USMzhsmdjat9,329021829.00
Redbone,Childish Gambino,atl hip hop,2016,2021‑01‑28,160,34,74,-11,10,58,327,17,12,87,2017,Solo,77,3vQ4T78TTMOjQXGfXVKQJo,https://open.spotify.com/track/3vQ4T78TTMOjQXGfXVKQJo,1716222651.00
Reload - Radio Edit,Sebastian Ingrosso,dance pop,2013,2020‑06‑11,128,72,49,-5,6,43,221,7,5,73,2013,Solo,64,5jyUBKpmaH670zrXrE0wmO,https://open.spotify.com/track/5jyUBKpmaH670zrXrE0wmO,250806574.00
Renegades,X Ambassadors,modern alternative rock,2015,2020‑06‑19,90,86,53,-6,23,53,195,1,9,80,2015,Band/Group,75,0fYVliAYKHuPmECRs1pbRf,https://open.spotify.com/track/0fYVliAYKHuPmECRs1pbRf,837439283.00
Replay,Iyaz,dance pop,2009,2022‑02‑17,91,75,71,-6,17,20,182,17,7,78,2010,Solo,69,5vlEg2fT4cFWAqU5QptIpQ,https://open.spotify.com/track/5vlEg2fT4cFWAqU5QptIpQ,1056376741.00
Ric Flair Drip (with Metro Boomin),Offset,atl hip hop,2017,2020‑06‑22,100,43,88,-8,11,33,173,15,21,85,2018,Solo,82,7sO5G9EABYOXQKNPNiE9NR,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,1698099710.00
Ride,Lana Del Rey,art pop,2012,2020‑06‑22,94,69,37,-6,38,19,289,13,3,64,2012,Solo,56,3l2S2RkGG4lbh7WqmCV3NB,https://open.spotify.com/track/3l2S2RkGG4lbh7WqmCV3NB,394995665.00
Ride It,Regard,dance pop,2019,2020‑06‑22,118,75,88,-4,11,88,158,18,9,85,2019,Solo,80,2tnVG71enUj33Ic2nFN6kZ,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,1461565237.00
Ridin' Solo,Jason Derulo,dance pop,2010,2022‑02‑17,89,83,44,-4,13,58,216,13,15,70,2010,Solo,62,6BaxqcoEM9r3LXisTyJjST,https://open.spotify.com/track/6BaxqcoEM9r3LXisTyJjST,376344301.00
Right Above It,Lil Wayne,hip hop,2010,2022‑02‑17,76,84,38,-4,58,46,272,4,36,74,2010,Solo,67,1kMuU3TNQvHbqvXCWBodmP,https://open.spotify.com/track/1kMuU3TNQvHbqvXCWBodmP,308562220.00
Riptide,Vance Joy,folk-pop,2014,2020‑06‑10,102,73,48,-7,15,51,204,43,4,83,2014,Solo,85,2uXlHCUbq9OMUwx3hrk06o,https://open.spotify.com/track/2uXlHCUbq9OMUwx3hrk06o,2869982507.00
Rise,Jonas Blue,dance pop,2018,2020‑06‑22,106,79,69,-5,20,66,194,33,3,74,2018,Solo,69,5ZSl6gDoV6bPPxzmLeneV9,https://open.spotify.com/track/5ZSl6gDoV6bPPxzmLeneV9,900863585.00
River (feat. Ed Sheeran),Eminem,detroit hip hop,2017,2020‑06‑22,90,75,75,-6,7,66,221,14,52,77,2018,Solo,72,1cS0TgbR263ey9jn0MwD2s,https://open.spotify.com/track/1cS0TgbR263ey9jn0MwD2s,863722389.00
Riverside,Sidney Samson,dutch house,2009,2022‑02‑17,126,98,80,-2,13,29,321,0,5,42,2010,Solo,29,1II1g6PBUuTQBdMnFwXryk,https://open.spotify.com/track/1II1g6PBUuTQBdMnFwXryk,13908848.00
Robbery,Juice WRLD,chicago rap,2019,2020‑06‑22,80,69,62,-5,15,57,240,33,5,84,2019,Solo,78,6iaSML1PIYq936g62BDtBq,https://open.spotify.com/track/6iaSML1PIYq936g62BDtBq,1383894230.00
Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,dance pop,2016,2021‑01‑28,102,76,72,-4,18,74,251,41,5,80,2017,Band/Group,70,5knuzwU65gJK7IF5yJsuaW,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,1620444480.00
Rocketeer,Far East Movement,asian american hip hop,2010,2020‑06‑16,96,85,66,-6,27,36,211,18,5,73,2011,Band/Group,64,45sDIKapDyxPl307QpEAwl,https://open.spotify.com/track/45sDIKapDyxPl307QpEAwl,260982103.00
Rolex,Ayo & Teo,social media pop,2017,2021‑01‑28,145,89,80,-3,27,79,239,8,4,73,2017,Duo,66,0pSBuHjILhNEo55xK1zrRt,https://open.spotify.com/track/0pSBuHjILhNEo55xK1zrRt,507246900.00
Roll Up,Wiz Khalifa,dance pop,2011,2020‑06‑16,125,81,52,-5,9,60,228,5,19,68,2011,Solo,59,53DB6LJV9B8sz0p1s6tlGS,https://open.spotify.com/track/53DB6LJV9B8sz0p1s6tlGS,167691228.00
Rolling in the Deep,Adele,british soul,2011,2020‑06‑16,105,77,73,-5,5,51,228,14,3,84,2011,Solo,77,1c8gk2PeTE04A1pIDH9YMk,https://open.spotify.com/track/1c8gk2PeTE04A1pIDH9YMk,1981838182.00
Roses,The Chainsmokers,dance pop,2015,2020‑06‑08,100,80,71,-7,31,34,227,4,6,78,2016,Duo,71,3vv9phIu6Y1vX3jcqaGz5Z,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z,1088524165.00
Royals,Lorde,art pop,2013,2020‑06‑11,85,43,67,-10,13,34,190,12,12,83,2013,Solo,75,2dLLR6qlu5UJ5gk0dKz0h3,https://open.spotify.com/track/2dLLR6qlu5UJ5gk0dKz0h3,1294816229.00
Rude,MAGIC!,reggae fusion,2014,2020‑06‑10,144,76,77,-5,31,93,225,4,4,85,2014,Band/Group,82,6RtPijgfPKROxEzTHNRiDp,https://open.spotify.com/track/6RtPijgfPKROxEzTHNRiDp,1662926962.00
Rude Boy,Rihanna,barbadian pop,2009,2022‑02‑17,174,75,56,-4,8,81,223,11,13,80,2010,Solo,77,60jzFy6Nn4M0iD1d94oteF,https://open.spotify.com/track/60jzFy6Nn4M0iD1d94oteF,661863085.00
Rumour Has It,Adele,british soul,2011,2020‑06‑22,120,75,61,-5,17,57,223,62,4,72,2012,Solo,64,2A73XBDBQgmdXO8VsXPWIs,https://open.spotify.com/track/2A73XBDBQgmdXO8VsXPWIs,367163524.00
Runaway (U & I),Galantis,dance pop,2015,2020‑06‑19,126,81,51,-4,9,38,227,1,5,79,2015,Duo,74,46lFttIf5hnUZMGvjK0Wxo,https://open.spotify.com/track/46lFttIf5hnUZMGvjK0Wxo,952362599.00
S&M,Rihanna,barbadian pop,2010,2020‑06‑16,128,68,77,-5,9,84,244,1,4,82,2011,Solo,81,7ySUcLPVX7KudhnmNcgY2D,https://open.spotify.com/track/7ySUcLPVX7KudhnmNcgY2D,1191359489.00
SAD!,XXXTENTACION,emo rap,2018,2020‑06‑22,75,61,74,-5,12,47,167,26,14,88,2018,Solo,79,3ee8Jmje8o58CHK66QrVC2,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2309222208.00
SICKO MODE,Travis Scott,hip hop,2018,2020‑06‑22,155,73,83,-4,12,45,313,1,22,86,2018,Solo,81,2xLMifQCjDGFmkHkpNLD9h,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2260795689.00
STARSTRUKK (feat. Katy Perry),3OH!3,dance pop,2009,2022‑02‑17,140,81,61,-6,23,23,203,0,6,70,2010,Duo,62,1hBM2D1ULT3aeKuddSwPsK,https://open.spotify.com/track/1hBM2D1ULT3aeKuddSwPsK,160363103.00
Sail,AWOLNATION,la indie,2011,2020‑06‑11,119,44,83,-10,10,27,259,44,6,80,2013,Band/Group,72,7ueP5u2qkdZbIPN2YA6LR0,https://open.spotify.com/track/7ueP5u2qkdZbIPN2YA6LR0,848059511.00
Same Love (feat. Mary Lambert),Macklemore & Ryan Lewis,dance pop,2012,2020‑06‑11,85,47,69,-9,10,30,319,72,17,69,2013,Duo,58,01uqI4H13Gsd8Lyl1EYd8H,https://open.spotify.com/track/01uqI4H13Gsd8Lyl1EYd8H,340628107.00
Same Old Love,Selena Gomez,dance pop,2015,2020‑06‑22,98,59,67,-4,21,44,229,2,3,70,2015,Solo,65,1BZG99C7Co1r6QUC3zaS59,https://open.spotify.com/track/1BZG99C7Co1r6QUC3zaS59,682179376.00
Saturday Sun,Vance Joy,folk-pop,2018,2021‑06‑15,100,86,64,-4,22,71,215,48,5,75,2018,Solo,69,2RiBogNRfulkNf7fVbPOrJ,https://open.spotify.com/track/2RiBogNRfulkNf7fVbPOrJ,352805027.00
Save That Shit,Lil Peep,emo rap,2017,2021‑01‑28,106,58,53,-9,42,14,232,3,3,82,2017,Solo,75,3VZlCJimDGY0D7YEC7S351,https://open.spotify.com/track/3VZlCJimDGY0D7YEC7S351,812092304.00
Save The World,Swedish House Mafia,dance pop,2011,2020‑06‑16,127,67,51,-8,8,40,213,1,5,70,2011,Band/Group,64,65hRZOQkVjmBdusz1N7aOv,https://open.spotify.com/track/65hRZOQkVjmBdusz1N7aOv,229868927.00
Say Aah (feat. Fabolous),Trey Songz,dance pop,2009,2022‑02‑17,93,87,72,-4,83,81,208,0,11,68,2010,Solo,59,2fQ6sBFWaLv2Gxos4igHLy,https://open.spotify.com/track/2fQ6sBFWaLv2Gxos4igHLy,146236510.00
Say It (feat. Tove Lo),Flume,australian dance,2016,2020‑06‑29,75,53,60,-7,6,26,263,7,3,64,2016,Solo,60,4lAnj7Git7s2QrSTwUa54g,https://open.spotify.com/track/4lAnj7Git7s2QrSTwUa54g,404278872.00
Scream & Shout,will.i.am,dance pop,2013,2020‑06‑11,130,69,77,-7,13,50,283,2,7,83,2013,Solo,76,2iJuuzV8P9Yz0VSurttIV5,https://open.spotify.com/track/2iJuuzV8P9Yz0VSurttIV5,831255078.00
Secreto,Anuel AA,latin,2019,2020‑06‑22,92,80,81,-4,14,71,259,60,13,79,2019,Solo,69,5W83ErFkO3aKAIS1WMi6u0,https://open.spotify.com/track/5W83ErFkO3aKAIS1WMi6u0,796500426.00
See You Again (feat. Charlie Puth),Wiz Khalifa,dance pop,2015,2020‑06‑19,80,48,69,-8,6,28,230,37,8,85,2015,Solo,80,2JzZzZUQj3Qff7wapcbKjc,https://open.spotify.com/track/2JzZzZUQj3Qff7wapcbKjc,2025506498.00
Seek Bromance (Avicii Vocal Edit),Tim Berg,edm,2010,2022‑02‑17,126,81,49,-3,9,55,201,9,4,55,2010,Solo,37,5BIgbz2Dy7X2I0bnkKH9Mb,https://open.spotify.com/track/5BIgbz2Dy7X2I0bnkKH9Mb,204727636.00
Send My Love (To Your New Lover),Adele,british soul,2015,2020‑06‑08,164,53,69,-8,17,57,223,4,9,77,2016,Solo,70,0t7fVeEJxO2Xi4H2K5Svc9,https://open.spotify.com/track/0t7fVeEJxO2Xi4H2K5Svc9,1124669839.00
Set Fire to the Rain,Adele,british soul,2011,2020‑06‑16,108,67,60,-4,11,45,243,0,2,81,2011,Solo,77,73CMRj62VK8nUS4ezD2wvi,https://open.spotify.com/track/73CMRj62VK8nUS4ezD2wvi,1819493514.00
Sex,Cheat Codes,dance pop,2016,2020‑06‑08,102,69,51,-6,14,21,228,0,17,66,2016,Trio,54,4CGGIk81BvfCZiscwFP6t0,https://open.spotify.com/track/4CGGIk81BvfCZiscwFP6t0,684110594.00
Sexy And I Know It,LMFAO,dance pop,2011,2020‑06‑16,130,86,71,-4,19,80,199,10,32,68,2011,Duo,61,0obBFrPYkSoBJbvHfUIhkv,https://open.spotify.com/track/0obBFrPYkSoBJbvHfUIhkv,468763938.00
Señorita,Shawn Mendes,canadian pop,2019,2020‑06‑22,117,55,76,-6,8,75,191,4,3,83,2019,Solo,78,6v3KW9xbzN5yKLt9YKDYA2,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2884702831.00
Shake It Off,Taylor Swift,pop,2014,2020‑06‑10,160,79,65,-5,15,94,219,6,17,77,2014,Solo,68,5xTtaWoae3wi06K5WfVUUH,https://open.spotify.com/track/5xTtaWoae3wi06K5WfVUUH,1529742557.00
Shake It Out,Florence + The Machine,baroque pop,2011,2020‑06‑16,107,80,53,-4,11,22,278,1,4,68,2011,Band/Group,62,4lY95OMGb9WxP6IYut64ir,https://open.spotify.com/track/4lY95OMGb9WxP6IYut64ir,432736628.00
Shallow,Lady Gaga,art pop,2018,2020‑06‑22,96,39,57,-6,23,32,216,37,3,87,2019,Solo,82,2VxeLyX666F8uXCJ0dZF8B,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2617148558.00
Shape of You,Ed Sheeran,pop,2017,2021‑01‑28,96,65,83,-3,9,93,234,58,8,89,2017,Solo,86,7qiZfU4dY1lWllzX7mPBI3,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,4134544142.00
She Looks So Perfect,5 Seconds of Summer,boy band,2014,2020‑06‑10,160,95,49,-4,33,44,202,0,13,78,2014,Band/Group,67,1gugDOSMREb34Xo0c1PlxM,https://open.spotify.com/track/1gugDOSMREb34Xo0c1PlxM,746084893.00
She Said,Plan B,grime,2010,2022‑02‑17,147,54,72,-6,16,83,211,30,14,39,2010,Duo,30,6wH485H4wsmKWCZSDs3eCW,https://open.spotify.com/track/6wH485H4wsmKWCZSDs3eCW,102765398.00
Shotgun,George Ezra,folk-pop,2018,2020‑06‑22,116,74,67,-5,24,75,201,29,5,81,2018,Solo,77,4ofwffwvvnbSkrMSCKQDaC,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC,1002196887.00
Shout Out to My Ex,Little Mix,dance pop,2016,2020‑06‑08,126,75,77,-4,11,80,246,2,9,81,2016,Band/Group,70,0ErK6K0kYr0Ow2RkPMhmMs,https://open.spotify.com/track/0ErK6K0kYr0Ow2RkPMhmMs,782341207.00
Show Me (feat. Chris Brown),Kid Ink,dance pop,2014,2020‑06‑10,98,51,71,-7,14,66,218,4,5,74,2014,Solo,67,4q6dqyGM25sKFU8nYAGRe4,https://open.spotify.com/track/4q6dqyGM25sKFU8nYAGRe4,390713537.00
Shower,Becky G,dance pop,2014,2020‑06‑10,120,53,70,-8,28,12,206,3,5,83,2014,Solo,75,3DmW6y7wTEYHJZlLo1r6XJ,https://open.spotify.com/track/3DmW6y7wTEYHJZlLo1r6XJ,871960819.00
Shut Up and Dance,WALK THE MOON,dance pop,2014,2020‑06‑19,128,87,58,-4,26,62,199,1,6,86,2015,Band/Group,84,4kbj5MwxO1bq9wjT5g9HaA,https://open.spotify.com/track/4kbj5MwxO1bq9wjT5g9HaA,1906085149.00
Sick Boy,The Chainsmokers,dance pop,2018,2022‑01‑24,90,58,66,-8,12,45,193,11,5,74,2018,Duo,62,58kZ9spgxmlEznXGu6FPdQ,https://open.spotify.com/track/58kZ9spgxmlEznXGu6FPdQ,469551261.00
Side To Side,Ariana Grande,dance pop,2016,2020‑06‑08,159,74,65,-6,24,61,226,5,23,72,2016,Solo,66,43bCmCI0nSgcT7QdMXY6LV,https://open.spotify.com/track/43bCmCI0nSgcT7QdMXY6LV,1515901332.00
